AppID;Name;Release date;Estimated owners;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Positive;Negative;Achievements;Average playtime forever;Median playtime forever;Developers;Publishers;Categories
12670;Mission Runway;17.07.2009;0 - 20000;0;9.99;0;['English'];;WAHR;FALSCH;FALSCH;13;8;0;0;0;Virtual Playground;Cosmi Valusoft;Single-player
765860;Leisure Suit Larry 5 - Passionate Patti Does a Little Undercover Work;18.12.2017;20000 - 50000;0;4.99;0;['English'];;WAHR;FALSCH;FALSCH;19;12;0;2;2;Assemble Entertainment,Sierra Entertainment;Assemble Entertainment;Single-player
1514580;The Great Chicken Thief;16.04.2021;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;1;1;9;0;0;One Guy Productions;One Guy Productions;Single-player,Steam Achievements
1431040;Golazo! Soccer League;02.11.2020;0 - 20000;0;8.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese', 'Russian', 'Turkish'];;WAHR;FALSCH;FALSCH;132;31;10;0;0;Purple Tree S R L;Purple Tree S R L;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together
1579590;SDST: Deluxe;05.04.2021;0 - 20000;0;0.99;0;['English'];;WAHR;WAHR;FALSCH;8;1;14;0;0;Banana Cat;Banana Cat;Single-player,Steam Achievements,Full controller support,Captions available
1553850;Tartaron;04.03.2021;0 - 20000;0;0.99;0;['English'];;WAHR;WAHR;WAHR;2;0;0;0;0;TartaronDev;TartaronDev;Single-player
1875560;Mare;31.03.2022;0 - 20000;0;11.99;0;['English', 'French', 'Spanish - Spain', 'Japanese', 'Korean', 'German'];https://mare-eye.com;WAHR;FALSCH;FALSCH;15;2;9;0;0;Visiontrick Media;Visiontrick Media;Single-player,Steam Achievements,Steam Cloud
1143810;Black Skylands;09.07.2021;20000 - 50000;0;19.99;1;['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese'];https://blackskylands.com/;WAHR;FALSCH;FALSCH;979;126;0;538;560;Hungry Couch Games;tinyBuild;Single-player,Full controller support,Steam Cloud
1321220;Real Farm – Gold Edition;24.06.2021;0 - 20000;0;19.99;0;['English', 'Italian', 'Spanish - Spain', 'French', 'German', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish'];https://www.soedesco.com/games/real-farm;WAHR;FALSCH;FALSCH;3;9;15;0;0;SOEDESCO;SOEDESCO;Single-player,Steam Achievements,Full controller support,Steam Cloud
1500750;?????/Tauren maze;01.02.2021;0 - 20000;0;0.99;1;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;23;15;8;0;0;MT Games;MT Games;Single-player
1845890;Sanctuary Saga: Prelude Playtest;10.12.2021;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
1819900;Shootvaders: The Beginning;11.12.2021;0 - 20000;0;4.99;0;['English'];https://went2play.com/;WAHR;FALSCH;FALSCH;2;1;14;0;0;Went2Play LLC;Went2Play LLC;Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,In-App Purchases,Steam Leaderboards
1433070;Into the Pyramid;01.01.2021;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;3;3;7;0;0;Aisukaze Studio;Aisukaze Studio;Single-player,Multi-player,PvP,LAN PvP,Co-op,LAN Co-op,Steam Achievements
45750;Lost Planet® 2;15.10.2010;200000 - 500000;0;0;0;['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian'];http://www.lostplanetcommunity.com/;WAHR;FALSCH;FALSCH;1640;794;0;593;427;CAPCOM CO., LTD.;Capcom;Single-player,Multi-player,Co-op,Partial Controller Support
850710;Skip's Sanity;24.05.2018;0 - 20000;0;0;0;['English'];https://donarumo.wixsite.com/skipssanity;WAHR;FALSCH;FALSCH;11;2;9;0;0;David Donarumo;David Donarumo;Single-player,Steam Achievements,Full controller support,Steam Leaderboards
821860;Secret Laboratory;27.03.2018;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;3;11;0;0;0;Falco Software;;Single-player
1836970;??? ~Back to Origin~;22.03.2022;0 - 0;0;0;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;crobatspr;crobatspr;Single-player
577850;Tiny Wheels;06.01.2017;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;22;5;0;0;0;Wonder Assembly;Wonder Assembly;Single-player
1715970;ZEE.END;14.09.2021;0 - 20000;0;13.99;0;['English'];https://vk.com/zee_end;WAHR;FALSCH;FALSCH;14;21;0;0;0;T.LEE;T.LEE;Single-player,Multi-player,PvP,Online PvP,LAN PvP
1008000;Aetheria Online;01.02.2019;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;59;27;0;0;0;Zachary Hodges;Zachary Hodges;Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op
1006920;Pull Ball;18.01.2019;0 - 20000;0;0.59;0;['English'];;WAHR;WAHR;FALSCH;11;2;100;0;0;Nichengun;Nichengun;Single-player,Steam Achievements,Steam Leaderboards
1011310;PARSE ALLY;04.02.2019;0 - 20000;0;2.99;0;['English'];;WAHR;FALSCH;FALSCH;1;1;19;0;0;wHDinc.;wHDinc.;Single-player,Steam Achievements
536950;Legend of Ares;31.05.2017;20000 - 50000;0;0;0;['English'];https://www.playredfox.com/ares;WAHR;FALSCH;FALSCH;30;24;0;1;1;Bono Games;RedFox Games;Single-player,Multi-player,MMO,PvP,Online PvP,In-App Purchases
1669350;Fingun;18.03.2022;0 - 20000;0;3.24;0;['English', 'German', 'Spanish - Spain', 'Japanese'];http://www.gamuzumi.com/index.php;WAHR;FALSCH;FALSCH;0;0;0;0;0;Pixelteriyaki;Gamuzumi;Single-player,Partial Controller Support
1436810;The Door in the Basement;21.04.2021;0 - 20000;0;10.99;0;['English'];http://www.aegongames.com;WAHR;FALSCH;FALSCH;78;7;9;0;0;Aegon Games;Aegon Games;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
2050890;ZombWave;08.07.2022;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Matúš Ka?eriak;Matúš Ka?eriak;Single-player
1280780;War on the Sea;02.02.2021;20000 - 50000;0;39.99;1;['English'];http://killerfishgames.com;WAHR;WAHR;FALSCH;1421;427;0;790;790;Killerfish Games;Killerfish Games;Single-player,Includes level editor
994200;???? The Ark of Horizon;13.03.2019;100000 - 200000;0;0;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;352;319;0;0;0;MiaoXi Studio;MiaoXi Studio;Multi-player,PvP,Online PvP
1148680;Austerlitz;03.10.2019;0 - 20000;0;4.99;0;['English'];https://www.mirrorsoft.com;WAHR;FALSCH;WAHR;2;0;0;0;0;Turcan Research Systems,PSS;MIRROR Soft;Single-player,Multi-player,Shared/Split Screen,Remote Play Together
1347390;Beaver Fun™ River Run - Steam Edition;26.06.2020;0 - 20000;0;2.99;0;['English'];;WAHR;FALSCH;FALSCH;1;0;7;0;0;Soul of SysOp LLC;Soul of SysOp LLC;Single-player,Steam Achievements,Full controller support
460630;Trouble Witches Origin - Episode1 Daughters of Amalgam -;21.11.2016;0 - 20000;0;9.99;9;['English', 'Japanese'];http://studio-siesta.mails.ne.jp/two/web-en/index.html;WAHR;FALSCH;FALSCH;160;12;44;0;0;Studio SiestA;Rocket-Engine Co.,Ltd.;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards
562050;Liquid Pinball;24.11.2016;20000 - 50000;0;0.99;0;['English', 'Russian', 'Ukrainian'];http://steamcommunity.com/groups/RunServer;WAHR;WAHR;WAHR;68;30;17;0;0;RunServer;RunServer;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud
613880;Zoo Tycoon: Ultimate Animal Collection;14.09.2018;100000 - 200000;0;19.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Japanese', 'Polish', 'Russian', 'Swedish', 'Portuguese'];http://www.asobostudio.com/games/zoo-tycoon;WAHR;FALSCH;FALSCH;909;538;59;383;565;Frontier Developments,Asobo Studio;Xbox Game Studios;Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Steam Cloud
2003160;Ghosts Of Tabor Playtest;19.05.2022;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
371710;Age of Castles: Warlords;15.05.2015;0 - 20000;0;2.99;0;['English'];http://www.playanarchygames.com;WAHR;WAHR;FALSCH;19;43;0;0;0;Anarchy Enterprises;Anarchy Enterprises;Single-player,Steam Trading Cards
1959400;Arobynn: The First Adventure;02.05.2022;0 - 20000;0;4.99;0;['English'];;WAHR;FALSCH;FALSCH;0;1;0;0;0;Jace Of Shadows Gaming LLC;Jace Of Shadows Gaming LLC;Single-player
1420080;Wonder Boy: Asha in Monster World;28.06.2021;0 - 20000;0;34.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese'];https://wonderboy.inin.games/;WAHR;FALSCH;FALSCH;82;18;21;0;0;G CHOICE,Monkey Craft;G CHOICE / STUDIOARTDINK;Single-player,Steam Achievements,Full controller support,Steam Cloud
38160;Farm Frenzy 3: American Pie;15.02.2010;0 - 20000;0;9.99;0;['English'];http://www.iwin.com/games/farm-frenzy-3-american-pie;WAHR;FALSCH;FALSCH;7;0;0;0;0;Alawar;iWin;Single-player
1283430;Fighting Fiends;09.11.2021;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;39;0;0;0;0;Lex de Kogel;Lex de Kogel;Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together
703000;Beer, Babes and Dragons;15.09.2017;0 - 20000;0;1.99;0;['English'];;WAHR;FALSCH;FALSCH;4;0;0;0;0;Kristof De Meyer;Creative Consultants Agency;Single-player,Full controller support
1071220;After I met that catgirl, my questlist got too long!;18.02.2021;0 - 20000;0;12.99;3;['English'];;WAHR;FALSCH;FALSCH;89;8;70;0;0;Rascal Devworks;Rascal Devworks;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
536430;The Revenge of Johnny Bonasera: Episode 1;31.10.2016;0 - 20000;0;3.99;0;['English', 'Spanish - Spain', 'Russian', 'Ukrainian', 'Italian', 'French', 'German'];http://bladecoder.com/bonasera;WAHR;WAHR;WAHR;49;8;7;0;0;Rafael García;Rafael García;Single-player,Steam Achievements,Steam Trading Cards
742990;Sanguo: War Under Heaven;17.12.2018;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;6;6;0;0;0;Telestic Studios;Second March, LLC;Single-player,Multi-player,PvP,Online PvP
1000040;????;30.03.2019;0 - 20000;0;1.99;0;['Simplified Chinese'];;WAHR;FALSCH;FALSCH;0;1;0;0;0;DoubleC Games;DoubleC Games;Single-player
380990;B.A.D Battle Armor Division;18.08.2015;0 - 20000;0;5.99;0;['English'];http://www.criansoft.com/b.a.d-battle-armor-division.html;WAHR;FALSCH;FALSCH;27;27;12;0;0;Crian Soft;Crian Soft;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud
565080;Negligee: Spring Clean Prelude;06.08.2021;0 - 20000;0;0;0;['English'];http://dharker.studio;WAHR;FALSCH;FALSCH;0;0;11;9;13;Dharker Studio;Dharker Studios Ltd;Single-player,Steam Achievements,Full controller support
377010;Easy Spanish™ Platinum;18.01.2017;0 - 20000;0;23.99;0;['English'];http://www.individualsoftware.com/?product=spanish-platinum;WAHR;FALSCH;FALSCH;0;1;0;0;0;Individual Software;Individual Software;
1630760;Infinity Valley;09.07.2021;0 - 20000;0;1.99;0;['English', 'French', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil'];;WAHR;WAHR;FALSCH;6;0;0;0;0;LionSpoon Dream;LionSpoon Dream;Single-player
612440;The Cable Center - Virtual Archive;06.04.2017;0 - 20000;0;0;0;['English'];http://cablecenter.org/virtual-reality-exhibit.html;WAHR;FALSCH;FALSCH;9;2;0;0;0;The Cable Center;The Cable Center;Single-player
327980;Dragon Fantasy: The Volumes of Westeria;09.04.2015;0 - 20000;0;9.99;0;['English'];http://totallychoice.com/games/dragon-fantasy-volumes-westeria;WAHR;WAHR;WAHR;36;7;12;274;274;Muteki;Choice Provisions;Single-player,Steam Achievements,Full controller support,Steam Trading Cards
1692190;p4gp4_bt Playtest;11.04.2022;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;17;0;0;;;
266330;Ethan: Meteor Hunter;07.02.2014;100000 - 200000;0;9.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Turkish'];http://www.ethan-game.com/;WAHR;FALSCH;FALSCH;140;89;30;268;292;Seaven Studio;Seaven Studio;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV
1436990;Feign;23.10.2021;100000 - 200000;0;4.99;0;['English', 'Turkish', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Japanese', 'Korean', 'Czech'];;WAHR;FALSCH;FALSCH;1697;183;20;600;925;tenekekafalarstudios;tenekekafalarstudios;Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements
654710;Ashes;28.06.2017;0 - 20000;0;0.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;36;21;11;0;0;FurGoldGames;FurGoldGames;Single-player,Steam Achievements
873250;Crimson Light;18.06.2018;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;10;4;0;0;0;Nandee;Crimson Lodge;Single-player
1863380;NoiseBox.???? Playtest;20.01.2022;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
868570;Prototype Mansion - Used No Cover;19.07.2018;0 - 20000;0;4.99;0;['English'];;WAHR;WAHR;WAHR;24;12;16;0;0;Jupiter Lighthouse Games;Jupiter Lighthouse Games;Single-player,Steam Achievements,Full controller support,Steam Cloud
1571600;Dark Romance: Sleepy Hollow Collector's Edition;19.03.2021;0 - 20000;0;9.99;0;['English'];;WAHR;WAHR;FALSCH;14;0;0;0;0;Domini Games;Big Fish Games;Single-player
1605190;Connect The Dots;12.08.2021;0 - 20000;0;1.99;0;['English'];https://www.pankabre.com/game/connectthedots;WAHR;FALSCH;FALSCH;7;0;0;0;0;Pankabre;Pankabre;Single-player
635900;Tunnels of Despair;16.03.2018;0 - 20000;0;5.99;0;['English', 'Russian', 'German', 'Simplified Chinese'];;WAHR;FALSCH;FALSCH;44;20;11;257;257;BearFighterDev;BearFighterDev;Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support
1789660;The story of archer;09.11.2021;0 - 20000;0;10.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;16;6;11;0;0;Enoops;Enoops;Single-player,Steam Achievements
1236700;Goddess of Hentai;25.02.2020;0 - 20000;0;0.99;0;['English', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese'];;WAHR;WAHR;FALSCH;0;0;100;0;0;Reaper Games;Reaper Games;Single-player,Steam Achievements,Steam Cloud
590600;LifeBase;23.03.2017;0 - 20000;0;12.99;0;['English'];;WAHR;FALSCH;FALSCH;1;2;0;0;0;Patryk Szuberla;Patryk Szuberla;Single-player
870010;Mazes and Mages;15.06.2018;0 - 20000;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;3;0;0;0;Juan Jose Garrido Gomez;Juan Jose Garrido Gomez;Single-player
1192610;ANIME REDEMPTION;10.02.2020;0 - 20000;0;1.99;1;['English'];;WAHR;FALSCH;FALSCH;110;41;13;69;98;Konnichiwa Games;Konnichiwa Games;Single-player,Steam Achievements,Steam Trading Cards
457690;Hotel Blind;05.04.2016;0 - 20000;0;1.99;0;['English'];http://www.serellan.com;WAHR;FALSCH;FALSCH;9;36;1;0;0;Serellan LLC;Serellan LLC;Single-player,Steam Achievements,Partial Controller Support
371120;Discouraged Workers;16.09.2015;0 - 20000;18;14.99;8;['English', 'Korean', 'Spanish - Spain', 'Russian', 'Simplified Chinese'];https://yggdrasil-studio.github.io/Discouraged-Workers/;WAHR;WAHR;WAHR;61;38;36;481;621;YGGDRASIL STUDIO;YGGDRASIL STUDIO;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV
1018950;What The Fork;15.10.2020;0 - 20000;0;17.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain'];https://bit2good.com/what-the-fork;WAHR;FALSCH;FALSCH;1;2;18;0;0;Bit2Good Ug;Bit2Good Ug;Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together
1786280;Puzzle Art: Primates;26.10.2021;0 - 20000;0;0.49;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese'];;WAHR;FALSCH;FALSCH;1;0;100;0;0;My Label Game Studio;My Label Game Studio;Single-player,Steam Achievements
910460;Rocket of Whispers: Prologue;12.09.2018;50000 - 100000;0;0;1;['English', 'Traditional Chinese', 'Japanese', 'Simplified Chinese'];http://www.sigono.com;WAHR;WAHR;FALSCH;144;43;0;0;0;SIGONO INC.;SIGONO INC.;Single-player
760520;Dough;20.03.2018;0 - 20000;0;11.99;0;['English', 'Simplified Chinese'];;WAHR;FALSCH;FALSCH;3;1;0;0;0;Ermao Animation;Ermao Animation;
1251270;Istoria;07.04.2020;0 - 20000;0;8.49;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;ProjectAscha;ProjectAscha;Single-player,Steam Cloud
226780;MUD Motocross World Championship;26.02.2013;20000 - 50000;0;9.99;0;['English', 'German', 'French', 'Italian', 'Spanish - Spain'];http://www.mudthegame.com/;WAHR;FALSCH;FALSCH;67;50;50;0;0;Milestone S.r.l.;BANDAI NAMCO Entertainment;Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Cloud
251990;Long Live The Queen;08.11.2013;200000 - 500000;0;9.99;0;['English'];http://www.hanakogames.com/llq.shtml;WAHR;WAHR;WAHR;6383;331;45;196;196;Hanako Games;Hanako Games;Single-player,Steam Achievements,Full controller support,Steam Trading Cards
1137770;Avalive;01.11.2019;0 - 20000;0;3.99;0;['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];https://ava.moe/;WAHR;FALSCH;FALSCH;9;4;0;0;0;Avamoe,HuiHut;Avamoe;Steam Cloud
543240;?Letter - Root Letter -;07.07.2017;0 - 20000;0;1.99;1;['Japanese', 'English', 'Traditional Chinese'];http://www.r-letter.com/;WAHR;FALSCH;FALSCH;379;90;26;603;603;DRAGAMI GAMES, LTD.;DRAGAMI GAMES, LTD.;Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV
1822490;????? | The Lotus;24.02.2022;0 - 20000;0;0.99;0;['English', 'Simplified Chinese'];https://joshwood.itch.io/the-lutos;WAHR;FALSCH;FALSCH;4;3;3;0;0;zh???;zh???;Single-player,Steam Achievements
764180;Cross of Auria;31.12.2017;0 - 20000;0;0;7;['English'];https://www.facebook.com/CrossOfAuria/;WAHR;FALSCH;FALSCH;12;2;0;0;0;Hardytier;Hardytier;Single-player,Full controller support,Steam Cloud
1534520;STRAY KITTEN;19.02.2021;0 - 20000;0;0.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;52;9;0;0;0;LTZinc;LTZinc;Single-player
854190;Russian Gangsta In HELL;09.05.2018;0 - 20000;0;0.49;0;['English'];;WAHR;FALSCH;FALSCH;22;21;1;0;0;Nikita Ghost_RUS;Ghost_RUS Games;Single-player,Steam Achievements
1375850;AHH!!! MazeZing;10.08.2020;0 - 20000;0;0.99;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Keffny Charles;Dirty Kaneez Gamez;Single-player,Partial Controller Support
984610;Mech Merc Company;01.05.2020;0 - 20000;0;11.99;0;['English'];;WAHR;FALSCH;FALSCH;72;11;0;0;0;Michael Shoots;Michael Shoots;Single-player,Partial Controller Support
1342790;GangV | VR & PC Battle Royale;16.04.2021;20000 - 50000;0;10.49;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Czech', 'Polish', 'Romanian', 'Turkish'];https://discord.gg/eukvRRn;WAHR;FALSCH;FALSCH;321;154;0;0;0;raptor lab;raptor lab;Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op
1950050;Project Utgardr Playtest;25.04.2022;0 - 0;0;0;0;[];;WAHR;FALSCH;FALSCH;0;0;0;0;0;;;
1285940;Briefcase Inc.;01.05.2020;0 - 20000;0;0.99;0;['English'];;WAHR;WAHR;FALSCH;17;1;5;0;0;Ça?atay Demir;Ça?atay Demir;Single-player,Steam Achievements,Full controller support,Steam Leaderboards
1732210;Tile Runner;28.09.2021;0 - 0;0;0;0;['English'];;WAHR;FALSCH;FALSCH;0;0;0;0;0;Ishaan Kale,Mihir Kale;Ishaan Kale,Mihir Kale;Single-player
1778110;Alone In The Mars;09.11.2021;0 - 20000;0;1.99;0;['English', 'Russian'];;WAHR;FALSCH;FALSCH;4;0;7;0;0;ImperiumGame;ImperiumGame;Single-player,Steam Achievements
1123730;ROD;05.09.2019;0 - 20000;0;2.99;0;['English', 'Traditional Chinese'];;WAHR;WAHR;FALSCH;0;0;0;0;0;Ivory Tower;Ivory Tower;Single-player
837780;Coin-Op Kingdom;09.08.2018;0 - 20000;0;7.99;0;['English'];http://coinopkingdom.co.uk/;WAHR;FALSCH;FALSCH;7;6;21;0;0;Canalside Studios;Canalside Studios;Single-player,Steam Achievements,Steam Cloud,Stats
11370;Nikopol: Secrets of the Immortals;30.07.2009;100000 - 200000;0;4.99;0;['English', 'French', 'German', 'Italian', 'Spanish - Spain'];http://www.meridian4.com;WAHR;FALSCH;FALSCH;190;156;0;72;131;White Birds;Meridian4;Single-player
1524690;Chess Brain: Dark Troops;04.02.2021;20000 - 50000;0;0.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese'];;WAHR;WAHR;FALSCH;37;1;6;0;0;Caio Flavio;Caio Flavio;Single-player,Steam Achievements
